No,파일명,데이터명,데이터셋구분,대분류명,소분류명,이미지파일경로,너비,높이
17490,Img_093_0377,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0377.jpg,329,267
17491,Img_093_0379,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0379.jpg,773,1015
17492,Img_093_0380,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0380.jpg,683,455
17493,Img_093_0381,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0381.jpg,300,300
17494,Img_093_0382,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0382.jpg,650,487
17495,Img_093_0383,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0383.jpg,550,477
17496,Img_093_0384,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0384.jpg,900,568
17497,Img_093_0386,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0386.jpg,800,533
17498,Img_093_0388,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0388.jpg,500,329
17499,Img_093_0389,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0389.jpg,1200,798
17500,Img_093_0390,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0390.jpg,966,735
17501,Img_093_0391,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0391.jpg,966,658
17502,Img_093_0392,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0392.jpg,550,367
17503,Img_093_0393,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0393.jpg,966,644
17504,Img_093_0394,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0394.jpg,1800,1198
17505,Img_093_0395,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0395.jpg,500,500
17506,Img_093_0396,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0396.jpg,800,800
17507,Img_093_0397,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0397.jpg,1200,800
17508,Img_093_0398,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0398.jpg,945,630
17509,Img_093_0399,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0399.jpg,700,525
17510,Img_093_0400,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0400.jpg,300,300
17511,Img_093_0401,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0401.jpg,900,675
17512,Img_093_0402,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0402.jpg,550,408
17513,Img_093_0403,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0403.jpg,966,644
17514,Img_093_0404,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0404.jpg,900,598
17515,Img_093_0406,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0406.jpg,845,633
17516,Img_093_0407,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0407.jpg,966,640
17517,Img_093_0408,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0408.jpg,1080,720
17518,Img_093_0409,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0409.jpg,650,650
17519,Img_093_0410,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0410.jpg,803,556
17520,Img_093_0411,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0411.jpg,966,1452
17521,Img_093_0413,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0413.jpg,838,504
17522,Img_093_0414,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0414.jpg,730,473
17523,Img_093_0415,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0415.jpg,740,555
17524,Img_093_0416,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0416.jpg,1200,900
17525,Img_093_0417,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0417.jpg,773,579
17526,Img_093_0418,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0418.jpg,4320,2432
17527,Img_093_0420,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0420.jpg,966,642
17528,Img_093_0422,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0422.jpg,900,598
17529,Img_093_0423,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0423.jpg,699,466
17530,Img_093_0424,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0424.jpg,600,450
17531,Img_093_0425,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0425.jpg,800,804
17532,Img_093_0426,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0426.jpg,504,379
17533,Img_093_0428,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0428.jpg,845,633
17534,Img_093_0429,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0429.jpg,635,2058
17535,Img_093_0430,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0430.jpg,450,676
17536,Img_093_0431,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0431.jpg,960,1280
17537,Img_093_0432,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0432.jpg,1200,800
17538,Img_093_0434,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0434.jpg,1200,900
17539,Img_093_0435,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0435.jpg,740,493
17540,Img_093_0436,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0436.jpg,400,400
17541,Img_093_0437,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0437.jpg,570,384
17542,Img_093_0438,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0438.jpg,800,532
17543,Img_093_0439,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0439.jpg,1200,800
17544,Img_093_0441,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0441.jpg,1000,666
17545,Img_093_0442,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0442.jpg,916,599
17546,Img_093_0443,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0443.jpg,650,488
17547,Img_093_0444,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0444.jpg,640,427
17548,Img_093_0445,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0445.jpg,512,512
17549,Img_093_0446,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0446.jpg,740,416
17550,Img_093_0447,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0447.jpg,512,512
17551,Img_093_0448,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0448.jpg,2992,2000
17552,Img_093_0450,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0450.jpg,380,295
17553,Img_093_0451,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0451.jpg,773,515
17554,Img_093_0452,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0452.jpg,463,315
17555,Img_093_0453,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0453.jpg,886,588
17556,Img_093_0454,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0454.jpg,800,533
17557,Img_093_0455,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0455.jpg,773,515
17558,Img_093_0456,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0456.jpg,699,466
17559,Img_093_0457,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0457.jpg,1280,960
17560,Img_093_0458,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0458.jpg,1200,900
17561,Img_093_0459,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0459.jpg,375,500
17562,Img_093_0460,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0460.jpg,400,350
17563,Img_093_0461,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0461.jpg,900,506
17564,Img_093_0462,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0462.jpg,480,640
17565,Img_093_0463,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0463.jpg,480,360
17566,Img_093_0464,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0464.jpg,739,496
17567,Img_093_0465,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0465.jpg,693,462
17568,Img_093_0466,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0466.jpg,800,532
17569,Img_093_0467,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0467.jpg,723,483
17570,Img_093_0469,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0469.jpg,1200,900
17571,Img_093_0470,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0470.jpg,740,740
17572,Img_093_0471,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0471.jpg,740,493
17573,Img_093_0472,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0472.jpg,900,600
17574,Img_093_0473,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0473.jpg,580,434
17575,Img_093_0475,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0475.jpg,800,533
17576,Img_093_0477,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0477.jpg,740,493
17577,Img_093_0479,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0479.jpg,657,438
17578,Img_093_0480,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0480.jpg,480,480
17579,Img_093_0481,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0481.jpg,900,600
17580,Img_093_0482,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0482.jpg,400,400
17581,Img_093_0483,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0483.jpg,640,640
17582,Img_093_0484,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0484.jpg,740,416
17583,Img_093_0485,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0485.jpg,1080,1080
17584,Img_093_0486,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0486.jpg,600,370
17585,Img_093_0487,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0487.jpg,550,441
17586,Img_093_0489,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0489.jpg,966,1449
17587,Img_093_0490,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0490.jpg,998,326
17588,Img_093_0492,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0492.jpg,720,1149
17589,Img_093_0494,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0494.jpg,620,465
17590,Img_093_0495,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0495.jpg,828,553
17591,Img_093_0496,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0496.jpg,640,496
17592,Img_093_0497,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0497.jpg,420,280
17593,Img_093_0498,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0498.jpg,620,473
17594,Img_093_0499,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0499.jpg,820,546
17595,Img_093_0500,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0500.jpg,500,500
17596,Img_093_0501,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0501.jpg,359,269
17597,Img_093_0502,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0502.jpg,583,323
17598,Img_093_0503,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0503.jpg,692,519
17599,Img_093_0504,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0504.jpg,500,333
17600,Img_093_0506,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0506.jpg,1280,850
17601,Img_093_0507,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0507.jpg,900,675
17602,Img_093_0509,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0509.jpg,693,462
17603,Img_093_0510,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0510.jpg,640,640
17604,Img_093_0511,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0511.jpg,936,842
17605,Img_093_0512,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0512.jpg,743,840
17606,Img_093_0513,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0513.jpg,966,1288
17607,Img_093_0514,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0514.jpg,574,492
17608,Img_093_0515,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0515.jpg,800,533
17609,Img_093_0516,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0516.jpg,596,598
17610,Img_093_0517,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0517.jpg,700,394
17611,Img_093_0518,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0518.jpg,550,368
17612,Img_093_0519,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0519.jpg,320,320
17613,Img_093_0520,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0520.jpg,698,606
17614,Img_093_0521,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0521.jpg,820,461
